trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1221,False,"{'a': 0.6, 'e': 0.8427064752933856}",35,17,-65.66175063143957,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 1}",1
1222,False,"{'a': 0.6, 'e': 0.8417668615642776}",35,15,-49.39830018626617,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",1
1223,False,"{'a': 0.6, 'e': 0.8408269060683363}",20,9,-4.440185831857972,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1224,False,"{'a': 0.6, 'e': 0.8398866097455175}",30,0,-126.55951340858742,"{0: 16, 1: 3, 2: 9, 3: 2, 4: 0}",0
1225,False,"{'a': 0.6, 'e': 0.8389459735361172}",25,0,-71.13965416792269,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",0
1226,False,"{'a': 0.6, 'e': 0.8380049983807718}",25,0,-202.53046950536498,"{0: 15, 1: 0, 2: 6, 3: 0, 4: 4}",0
1227,False,"{'a': 0.6, 'e': 0.8370636852204558}",25,5,-67.67345796945575,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",1
1228,False,"{'a': 0.6, 'e': 0.8361220349964831}",20,0,-106.6879788217586,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
1229,False,"{'a': 0.6, 'e': 0.8351800486505031}",30,0,-53.011225453965245,"{0: 22, 1: 3, 2: 4, 3: 1, 4: 0}",0
1230,False,"{'a': 0.6, 'e': 0.8342377271245026}",20,0,-18.1229595636032,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
1231,False,"{'a': 0.6, 'e': 0.8332950713608026}",20,0,-43.38372108747972,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1232,False,"{'a': 0.6, 'e': 0.8323520823020593}",30,0,-112.68705159631917,"{0: 19, 1: 2, 2: 7, 3: 1, 4: 1}",0
1233,False,"{'a': 0.6, 'e': 0.831408760891261}",20,0,-29.20334842069351,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
1234,False,"{'a': 0.6, 'e': 0.8304651080717298}",25,0,-134.07259583944662,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",1
1235,False,"{'a': 0.6, 'e': 0.8295211247871179}",20,0,-49.03548833904946,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
1236,False,"{'a': 0.6, 'e': 0.8285768119814088}",30,0,-148.05477044957684,"{0: 20, 1: 1, 2: 5, 3: 2, 4: 2}",0
1237,False,"{'a': 0.6, 'e': 0.8276321705989149}",25,0,-171.15342832503555,"{0: 13, 1: 1, 2: 8, 3: 1, 4: 2}",0
1238,False,"{'a': 0.6, 'e': 0.8266872015842779}",25,0,-234.57079252050755,"{0: 10, 1: 4, 2: 5, 3: 3, 4: 3}",0
1239,False,"{'a': 0.6, 'e': 0.8257419058824663}",25,0,-136.26087784317082,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
1240,False,"{'a': 0.6, 'e': 0.8247962844387762}",25,0,-16.606112699485877,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
1241,False,"{'a': 0.6, 'e': 0.8238503381988286}",25,0,-83.59236418239968,"{0: 17, 1: 0, 2: 7, 3: 0, 4: 1}",0
1242,False,"{'a': 0.6, 'e': 0.82290406810857}",30,0,-153.06640144857442,"{0: 16, 1: 3, 2: 8, 3: 2, 4: 1}",0
1243,False,"{'a': 0.6, 'e': 0.8219574751142698}",25,0,-114.78650730008833,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
1244,False,"{'a': 0.6, 'e': 0.8210105601625217}",20,5,-66.6263274709823,"{0: 9, 1: 1, 2: 4, 3: 0, 4: 1}",1
1245,False,"{'a': 0.6, 'e': 0.8200633242002399}",20,0,-157.31211888393534,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
1246,False,"{'a': 0.6, 'e': 0.8191157681746608}",35,11,-67.60014251593634,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 1}",1
1247,False,"{'a': 0.6, 'e': 0.8181678930333398}",35,12,-96.60069585800619,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 1}",1
1248,False,"{'a': 0.6, 'e': 0.8172196997241528}",20,0,-96.94838425335725,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
1249,False,"{'a': 0.6, 'e': 0.8162711891952921}",20,0,-166.20554282035346,"{0: 7, 1: 6, 2: 3, 3: 2, 4: 2}",0
1250,False,"{'a': 0.6, 'e': 0.8153223623952687}",30,0,-116.61875072659899,"{0: 19, 1: 1, 2: 8, 3: 1, 4: 1}",0
1251,False,"{'a': 0.6, 'e': 0.814373220272909}",20,0,-94.51342849461602,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
1252,False,"{'a': 0.6, 'e': 0.8134237637773555}",20,0,-99.5310751107814,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
1253,False,"{'a': 0.6, 'e': 0.8124739938580641}",20,0,-79.7389556955765,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
1254,False,"{'a': 0.6, 'e': 0.8115239114648052}",20,0,-62.05737184904564,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
1255,False,"{'a': 0.6, 'e': 0.8105735175476604}",25,4,-58.20889014917636,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 1}",1
1256,False,"{'a': 0.6, 'e': 0.8096228130570242}",20,0,-71.08037222535194,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
1257,False,"{'a': 0.6, 'e': 0.8086717989436005}",25,0,-149.44481662922573,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
1258,False,"{'a': 0.6, 'e': 0.8077204761584039}",25,0,-123.43867905811355,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
1259,False,"{'a': 0.6, 'e': 0.8067688456527566}",25,15,-27.984814636586442,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 0}",1
1260,False,"{'a': 0.6, 'e': 0.8058169083782893}",25,0,-83.75744216512479,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
1261,False,"{'a': 0.6, 'e': 0.8048646652869389}",20,0,-99.95133589396899,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
1262,False,"{'a': 0.6, 'e': 0.8039121173309489}",20,11,-72.65997982697029,"{0: 5, 1: 0, 2: 2, 3: 1, 4: 1}",1
1263,False,"{'a': 0.6, 'e': 0.8029592654628668}",20,0,-71.15099193299977,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
1264,False,"{'a': 0.6, 'e': 0.8020061106355445}",25,0,-51.310503702874975,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
1265,False,"{'a': 0.6, 'e': 0.8010526538021365}",25,0,-143.73107735929852,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
1266,False,"{'a': 0.6, 'e': 0.8000988959161002}",25,0,-162.91962720805782,"{0: 15, 1: 1, 2: 5, 3: 2, 4: 2}",0
1267,False,"{'a': 0.6, 'e': 0.7991448379311925}",20,5,-104.60986337095666,"{0: 7, 1: 2, 2: 3, 3: 2, 4: 1}",1
1268,False,"{'a': 0.6, 'e': 0.7981904808014721}",25,15,-16.28809862682212,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
1269,False,"{'a': 0.6, 'e': 0.7972358254812957}",25,6,-129.86398731968026,"{0: 9, 1: 2, 2: 4, 3: 3, 4: 1}",1
1270,False,"{'a': 0.6, 'e': 0.7962808729253188}",30,0,-93.01845464773274,"{0: 23, 1: 3, 2: 1, 3: 1, 4: 2}",0
1271,False,"{'a': 0.6, 'e': 0.7953256240884933}",35,0,-246.8418182502306,"{0: 22, 1: 1, 2: 6, 3: 2, 4: 4}",0
1272,False,"{'a': 0.6, 'e': 0.7943700799260686}",30,0,-35.537247158027824,"{0: 23, 1: 2, 2: 4, 3: 1, 4: 0}",0
1273,False,"{'a': 0.6, 'e': 0.7934142413935883}",25,11,-51.42126749026904,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
1274,False,"{'a': 0.6, 'e': 0.7924581094468912}",20,0,-9.027080119428472,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
1275,False,"{'a': 0.6, 'e': 0.7915016850421088}",35,0,-121.87308953399022,"{0: 22, 1: 6, 2: 4, 3: 2, 4: 1}",0
1276,False,"{'a': 0.6, 'e': 0.790544969135666}",25,0,-169.05774432261632,"{0: 16, 1: 4, 2: 1, 3: 0, 4: 4}",0
1277,False,"{'a': 0.6, 'e': 0.7895879626842779}",20,12,-19.01995051183942,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
1278,False,"{'a': 0.6, 'e': 0.7886306666449516}",25,0,-51.66180502142574,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 0}",0
1279,False,"{'a': 0.6, 'e': 0.7876730819749824}",20,0,1.9040593480246866,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1280,False,"{'a': 0.6, 'e': 0.7867152096319555}",20,0,-103.74441372666357,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
1281,False,"{'a': 0.6, 'e': 0.7857570505737428}",25,0,-80.0820176943106,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
1282,False,"{'a': 0.6, 'e': 0.7847986057585031}",25,0,-69.93513844965629,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
1283,False,"{'a': 0.6, 'e': 0.7838398761446816}",25,12,-67.10069259783572,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 1}",1
1284,False,"{'a': 0.6, 'e': 0.7828808626910075}",20,0,-90.92894899722704,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
1285,False,"{'a': 0.6, 'e': 0.7819215663564945}",25,0,-197.74692656038647,"{0: 15, 1: 3, 2: 2, 3: 1, 4: 4}",0
1286,False,"{'a': 0.6, 'e': 0.7809619881004383}",25,0,-126.48179999036239,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
1287,False,"{'a': 0.6, 'e': 0.7800021288824176}",20,10,-23.476815902424235,"{0: 6, 1: 1, 2: 3, 3: 0, 4: 0}",1
1288,False,"{'a': 0.6, 'e': 0.7790419896622912}",30,0,-99.08135828900052,"{0: 25, 1: 1, 2: 1, 3: 0, 4: 3}",0
1289,False,"{'a': 0.6, 'e': 0.7780815714001986}",20,10,-54.25736221554653,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 1}",1
1290,False,"{'a': 0.6, 'e': 0.7771208750565576}",20,0,-50.337659559962106,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1291,False,"{'a': 0.6, 'e': 0.7761599015920648}",20,16,6.966863802906266,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'a': 0.6, 'e': 0.7751986519676932}",25,0,-49.62047311531687,"{0: 19, 1: 0, 2: 4, 3: 2, 4: 0}",0
1293,False,"{'a': 0.6, 'e': 0.7742371271446928}",20,0,-92.14300412597824,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
1294,False,"{'a': 0.6, 'e': 0.773275328084588}",25,0,-97.93488154163468,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
1295,False,"{'a': 0.6, 'e': 0.772313255749178}",35,0,-116.43697087558186,"{0: 26, 1: 1, 2: 5, 3: 1, 4: 2}",0
1296,False,"{'a': 0.6, 'e': 0.7713509111005348}",20,0,-92.15056705925775,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
1297,False,"{'a': 0.6, 'e': 0.7703882951010032}",20,0,-65.02190486263947,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
1298,False,"{'a': 0.6, 'e': 0.7694254087131989}",30,0,-112.66532198974292,"{0: 20, 1: 1, 2: 6, 3: 2, 4: 1}",0
1299,False,"{'a': 0.6, 'e': 0.7684622529000085}",20,0,-47.1225450749056,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
1300,False,"{'a': 0.6, 'e': 0.7674988286245874}",30,0,-59.68477254852198,"{0: 22, 1: 5, 2: 2, 3: 0, 4: 1}",0
1301,False,"{'a': 0.6, 'e': 0.7665351368503601}",20,0,-45.82882283205425,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
1302,False,"{'a': 0.6, 'e': 0.765571178541018}",25,0,-51.74754893780675,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
1303,False,"{'a': 0.6, 'e': 0.7646069546605198}",25,0,-102.2341317751495,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
1304,False,"{'a': 0.6, 'e': 0.7636424661730887}",25,10,-39.98567075177915,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 1}",1
1305,False,"{'a': 0.6, 'e': 0.7626777140432135}",20,5,-64.65147022454929,"{0: 10, 1: 2, 2: 1, 3: 1, 4: 1}",1
1306,False,"{'a': 0.6, 'e': 0.7617126992356461}",20,0,-145.4851848125883,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
1307,False,"{'a': 0.6, 'e': 0.7607474227154014}",30,0,-79.86215744780161,"{0: 21, 1: 4, 2: 3, 3: 1, 4: 1}",0
1308,False,"{'a': 0.6, 'e': 0.7597818854477556}",20,0,-65.28850004998823,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
1309,False,"{'a': 0.6, 'e': 0.7588160883982461}",20,0,-115.21467805473563,"{0: 13, 1: 0, 2: 3, 3: 3, 4: 1}",0
1310,False,"{'a': 0.6, 'e': 0.7578500325326696}",20,0,-92.62978629404047,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
1311,False,"{'a': 0.6, 'e': 0.7568837188170823}",30,16,-0.1309396643484062,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1312,False,"{'a': 0.6, 'e': 0.7559171482177973}",20,0,-104.31743181620641,"{0: 8, 1: 2, 2: 10, 3: 0, 4: 0}",0
1313,False,"{'a': 0.6, 'e': 0.7549503217013858}",25,0,-84.36414089258035,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
1314,False,"{'a': 0.6, 'e': 0.7539832402346733}",25,0,-143.771613918623,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 3}",0
1315,False,"{'a': 0.6, 'e': 0.7530159047847422}",25,0,-77.80213297250603,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
1316,False,"{'a': 0.6, 'e': 0.7520483163189271}",20,3,-93.6212816494592,"{0: 10, 1: 0, 2: 5, 3: 1, 4: 1}",1
1317,False,"{'a': 0.6, 'e': 0.751080475804817}",20,0,-114.5625301712637,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
1318,False,"{'a': 0.6, 'e': 0.7501123842102517}",25,0,-139.73993674257665,"{0: 14, 1: 4, 2: 4, 3: 1, 4: 2}",0
1319,False,"{'a': 0.6, 'e': 0.7491440425033233}",30,0,-140.40205471951168,"{0: 24, 1: 1, 2: 1, 3: 0, 4: 4}",0
1320,False,"{'a': 0.6, 'e': 0.7481754516523729}",20,0,-58.06862570266505,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
1321,False,"{'a': 0.6, 'e': 0.7472066126259918}",25,2,-36.3596619708069,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 0}",1
1322,False,"{'a': 0.6, 'e': 0.7462375263930183}",25,0,-78.69715871904427,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
1323,False,"{'a': 0.6, 'e': 0.7452681939225394}",20,0,-62.83757167560485,"{0: 12, 1: 4, 2: 2, 3: 2, 4: 0}",0
1324,False,"{'a': 0.6, 'e': 0.7442986161838866}",20,0,-100.96467247360852,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
1325,False,"{'a': 0.6, 'e': 0.7433287941466382}",25,8,-95.05284942496796,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 2}",1
1326,False,"{'a': 0.6, 'e': 0.7423587287806158}",30,10,-32.86991884392738,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",1
1327,False,"{'a': 0.6, 'e': 0.7413884210558851}",25,0,-65.79963383928757,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
1328,False,"{'a': 0.6, 'e': 0.7404178719427531}",20,0,-88.85275037131898,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
1329,False,"{'a': 0.6, 'e': 0.7394470824117695}",20,2,-33.986693113824074,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 0}",1
1330,False,"{'a': 0.6, 'e': 0.7384760534337231}",20,0,-104.78349501176379,"{0: 14, 1: 0, 2: 2, 3: 3, 4: 1}",0
1331,False,"{'a': 0.6, 'e': 0.7375047859796435}",25,4,-105.87354469669495,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 2}",1
1332,False,"{'a': 0.6, 'e': 0.7365332810207974}",20,0,-24.186644116445724,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
1333,False,"{'a': 0.6, 'e': 0.7355615395286903}",25,12,-47.838804699249025,"{0: 7, 1: 0, 2: 6, 3: 0, 4: 0}",1
1334,False,"{'a': 0.6, 'e': 0.7345895624750629}",20,2,-36.74961133713106,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
1335,False,"{'a': 0.6, 'e': 0.7336173508318931}",25,14,-37.10195196664139,"{0: 8, 1: 0, 2: 1, 3: 2, 4: 0}",1
1336,False,"{'a': 0.6, 'e': 0.7326449055713914}",20,12,10.161957824362716,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1337,False,"{'a': 0.6, 'e': 0.7316722276660039}",20,0,-127.54290561397737,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
1338,False,"{'a': 0.6, 'e': 0.7306993180884078}",20,8,-50.78341867246947,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
1339,False,"{'a': 0.6, 'e': 0.729726177811513}",20,0,-73.84856964015627,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
1340,False,"{'a': 0.6, 'e': 0.7287528078084594}",20,0,-116.07083213470473,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
1341,False,"{'a': 0.6, 'e': 0.7277792090526172}",25,0,-46.23296793238729,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
1342,False,"{'a': 0.6, 'e': 0.7268053825175848}",20,0,-118.6912740498062,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
1343,False,"{'a': 0.6, 'e': 0.725831329177189}",25,0,-54.25308707762963,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
1344,False,"{'a': 0.6, 'e': 0.7248570500054825}",20,0,-81.15669886823751,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
1345,False,"{'a': 0.6, 'e': 0.723882545976745}",30,0,-151.28538970097762,"{0: 19, 1: 1, 2: 5, 3: 4, 4: 1}",0
1346,False,"{'a': 0.6, 'e': 0.72290781806548}",20,7,-48.219297815575764,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 1}",1
1347,False,"{'a': 0.6, 'e': 0.7219328672464157}",20,0,-49.115512589096795,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
1348,False,"{'a': 0.6, 'e': 0.7209576944945024}",20,0,-60.380858972213865,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1349,False,"{'a': 0.6, 'e': 0.7199823007849133}",25,0,-73.9130140473875,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
1350,False,"{'a': 0.6, 'e': 0.7190066870930415}",20,0,-104.14358485660486,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
1351,False,"{'a': 0.6, 'e': 0.7180308543945011}",20,0,-11.781840637975709,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
1352,False,"{'a': 0.6, 'e': 0.7170548036651242}",20,0,-28.071598447858825,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",1
1353,False,"{'a': 0.6, 'e': 0.716078535880962}",25,13,9.624515272666825,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1354,False,"{'a': 0.6, 'e': 0.7151020520182817}",20,0,-46.53070502750623,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1355,False,"{'a': 0.6, 'e': 0.7141253530535675}",20,0,4.843988504286026,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1356,False,"{'a': 0.6, 'e': 0.7131484399635178}",20,0,-97.37720523052668,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
1357,False,"{'a': 0.6, 'e': 0.7121713137250463}",25,0,-36.02238119509444,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
1358,False,"{'a': 0.6, 'e': 0.7111939753152784}",20,0,-81.93232938767993,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
1359,False,"{'a': 0.6, 'e': 0.7102164257115531}",30,7,-22.96174439262503,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 0}",1
1360,False,"{'a': 0.6, 'e': 0.7092386658914193}",25,7,-46.27200923805456,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 0}",1
1361,False,"{'a': 0.6, 'e': 0.7082606968326373}",20,13,2.3705723644067507,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1362,False,"{'a': 0.6, 'e': 0.7072825195131756}",25,0,-79.67741566033382,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
1363,False,"{'a': 0.6, 'e': 0.7063041349112118}",25,11,-50.39088916123652,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
1364,False,"{'a': 0.6, 'e': 0.7053255440051301}",30,19,6.098507557103986,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1365,False,"{'a': 0.6, 'e': 0.7043467477735218}",25,0,-42.57050100564216,"{0: 20, 1: 3, 2: 0, 3: 1, 4: 1}",0
1366,False,"{'a': 0.6, 'e': 0.7033677471951825}",20,13,-6.413635491579973,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
1367,False,"{'a': 0.6, 'e': 0.7023885432491132}",25,0,-144.6591118706461,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 3}",0
1368,False,"{'a': 0.6, 'e': 0.7014091369145172}",25,11,-5.4450780663581275,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1369,False,"{'a': 0.6, 'e': 0.7004295291708014}",20,0,-57.70823006703813,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",0
1370,False,"{'a': 0.6, 'e': 0.6994497209975729}",30,0,-50.589178292381234,"{0: 23, 1: 3, 2: 3, 3: 0, 4: 1}",0
1371,False,"{'a': 0.6, 'e': 0.6984697133746401}",20,0,-27.618713770204405,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
1372,False,"{'a': 0.6, 'e': 0.6974895072820104}",20,0,-58.79042158011845,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
1373,False,"{'a': 0.6, 'e': 0.69650910369989}",25,0,-92.343298566326,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
1374,False,"{'a': 0.6, 'e': 0.6955285036086822}",20,0,-172.84126666628055,"{0: 9, 1: 1, 2: 6, 3: 2, 4: 2}",0
1375,False,"{'a': 0.6, 'e': 0.6945477079889872}",35,0,-103.1183478703078,"{0: 25, 1: 0, 2: 8, 3: 1, 4: 1}",0
1376,False,"{'a': 0.6, 'e': 0.6935667178216002}",25,6,-38.73858061018785,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
1377,False,"{'a': 0.6, 'e': 0.6925855340875118}",20,0,-60.80463089825607,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
1378,False,"{'a': 0.6, 'e': 0.6916041577679051}",30,12,-4.0724461801228085,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
1379,False,"{'a': 0.6, 'e': 0.6906225898441567}",20,7,-73.43698561103442,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 2}",1
1380,False,"{'a': 0.6, 'e': 0.6896408312978343}",20,0,-119.89798794614495,"{0: 14, 1: 0, 2: 2, 3: 2, 4: 2}",0
1381,False,"{'a': 0.6, 'e': 0.6886588831106966}",20,0,-86.43320242962442,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
1382,False,"{'a': 0.6, 'e': 0.6876767462646911}",25,2,-9.861613595321263,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 0}",1
1383,False,"{'a': 0.6, 'e': 0.6866944217419554}",20,0,-117.14569288993572,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
1384,False,"{'a': 0.6, 'e': 0.6857119105248132}",20,0,-73.21159930493572,"{0: 13, 1: 0, 2: 5, 3: 2, 4: 0}",0
1385,False,"{'a': 0.6, 'e': 0.6847292135957762}",30,9,-89.1885280664147,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 1}",1
1386,False,"{'a': 0.6, 'e': 0.6837463319375408}",30,0,-185.49140019697916,"{0: 20, 1: 1, 2: 3, 3: 3, 4: 3}",0
1387,False,"{'a': 0.6, 'e': 0.682763266532989}",35,19,-145.13350409564632,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 3}",1
1388,False,"{'a': 0.6, 'e': 0.6817800183651856}",25,0,-35.62537050795014,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
1389,False,"{'a': 0.6, 'e': 0.6807965884173792}",20,11,-30.283078443119898,"{0: 6, 1: 0, 2: 2, 3: 1, 4: 0}",1
1390,False,"{'a': 0.6, 'e': 0.6798129776729993}",30,8,-11.746023303732358,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 0}",1
1391,False,"{'a': 0.6, 'e': 0.678829187115657}",20,0,-98.33712348385876,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
1392,False,"{'a': 0.6, 'e': 0.6778452177291422}",20,0,-143.58158472651473,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
1393,False,"{'a': 0.6, 'e': 0.6768610704974246}",30,9,-65.89242133070802,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 1}",1
1394,False,"{'a': 0.6, 'e': 0.6758767464046511}",20,0,4.089917060642122,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1395,False,"{'a': 0.6, 'e': 0.6748922464351461}",20,13,2.920585175237238,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1396,False,"{'a': 0.6, 'e': 0.6739075715734091}",20,0,-69.70658494260653,"{0: 16, 1: 1, 2: 0, 3: 2, 4: 1}",0
1397,False,"{'a': 0.6, 'e': 0.6729227228041151}",20,0,-71.23279053994202,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
1398,False,"{'a': 0.6, 'e': 0.6719377011121126}",25,0,-38.04768670601601,"{0: 19, 1: 3, 2: 1, 3: 2, 4: 0}",0
1399,False,"{'a': 0.6, 'e': 0.6709525074824234}",20,7,-38.41611023742878,"{0: 8, 1: 2, 2: 2, 3: 1, 4: 0}",1
1400,False,"{'a': 0.6, 'e': 0.6699671429002408}",20,0,-63.91249290265615,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
1401,False,"{'a': 0.6, 'e': 0.6689816083509297}",35,4,-11.654536696171906,"{0: 27, 1: 0, 2: 3, 3: 1, 4: 0}",1
